__run_id,__done,problem,solution,Time,PACKAGE_ENERGY,CPU_USAGE_0_MEAN,CPU_USAGE_1_MEAN,CPU_USAGE_2_MEAN,CPU_USAGE_3_MEAN,CPU_USAGE_4_MEAN,CPU_USAGE_5_MEAN,CPU_USAGE_6_MEAN,CPU_USAGE_7_MEAN,CPU_USAGE_0_MEDIAN,CPU_USAGE_1_MEDIAN,CPU_USAGE_2_MEDIAN,CPU_USAGE_3_MEDIAN,CPU_USAGE_4_MEDIAN,CPU_USAGE_5_MEDIAN,CPU_USAGE_6_MEDIAN,CPU_USAGE_7_MEDIAN,USED_MEMORY_MEAN,USED_SWAP_MEAN,USED_MEMORY_MEDIAN,USED_SWAP_MEDIAN,USED_MEMORY_MAX,USED_SWAP_MAX
run_13_repetition_14,DONE,largest_rectangle,basic,229940,4668.961791992158,11.683676151272321,0.4494145461313627,30.74014811428809,0.1770833684091046,1.9933759509533204,0.37328729538374833,56.97241585033029,0.26598139828334777,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1478106812.1633363,2939319200.8062553,1475436544.0,2939559936.0,1953136640,2953191424
run_5_repetition_2,DONE,closest_numbers,efficient,97689,1900.6109008788771,26.36174244296794,17.22328922602595,14.861996605931497,22.446300114417564,11.952774694987706,10.353218301948235,34.47360471170776,10.409520570599303,20.0,0.0,0.0,0.0,0.0,0.0,3.4922393560409546,0.0,15432928703.216326,14892273421.583673,16367194112.0,16803207168.0,16451383296,19327344640
run_12_repetition_16,DONE,largest_rectangle,human,245348,4902.613037109404,27.186675597479756,1.2805824473937093,30.86820971383334,0.39385754238899057,2.1390888469615277,0.4050583986971976,41.1894286327331,0.3462247961118866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547453786.892508,2989387228.9771986,1493942272.0,2998288384.0,2009800704,3018473472
run_8_repetition_17,DONE,array_manipulation,efficient,333805,5851.787414550781,16.49975256719989,3.671908477965943,4.446411735568931,24.36537390212099,3.8339797670969706,1.0081213025989646,10.386067369883646,21.737891861064707,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14228036623.942514,9360902894.524551,16314378240.0,11343765504.0,16417693696,13109854208
run_13_repetition_13,DONE,largest_rectangle,basic,234746,4760.830993652315,40.63165554006049,1.1443891829632697,13.64183283136246,0.45342466151460686,3.732608114201972,0.22292752326803003,42.55185838577595,0.24096895907787566,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519216505.7906382,3003997528.238298,1514508288.0,3003781120.0,1967689728,3017412608
run_0_repetition_3,DONE,fibonacci_modified,human,609020,10810.74560546875,0.8011014935222557,0.3141900542530129,0.4065833476963889,36.90775378560785,0.14056285018795622,0.2258740743001302,0.1514756421933229,63.14287502918337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3132588712.6489325,0.0,3151364096.0,0.0,3261898752,0
run_8_repetition_16,DONE,array_manipulation,efficient,331399,5805.389953613281,32.67911922773492,3.2825753429974234,2.2621655533195835,5.25616494622823,6.599285215175339,1.9132757415529902,20.074550678704128,13.87572133958124,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14127586038.427021,9303845029.519903,16321906688.0,11350716416.0,16434147328,13093568512
run_0_repetition_3,DONE,fibonacci_modified,human,609020,10810.74560546875,0.8011014935222557,0.3141900542530129,0.4065833476963889,36.90775378560785,0.14056285018795622,0.2258740743001302,0.1514756421933229,63.14287502918337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3132588712.6489325,0.0,3151364096.0,0.0,3261898752,0
run_9_repetition_4,DONE,hourglass_sum,human,243762,4812.311706542998,1.3196380953319737,0.47028524797470844,19.077462675532356,0.31078775906171957,0.29080618678546344,0.30871373024143156,80.91184931114071,0.298425992199632,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8185333951.370492,3065038962.15082,8787456000.0,3064451072.0,8810856448,3079131136
run_1_repetition_7,DONE,fibonacci_modified,basic,600419,11209.507202148438,80.87285662666311,1.0539689148210987,0.37472314202412216,4.374594424264896,5.178009149632717,1.3380109302843515,0.19743531993990499,9.190022780687153,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534679094.5769486,3034537664.72485,1573961728.0,3033518080.0,1694171136,3054227456
run_6_repetition_20,DONE,array_manipulation,human,656556,-252900.1806640625,9.850959020673303,3.2679561972436546,5.12973661434349,6.5348710236736745,3.686541716064072,4.751422341480656,13.120989277491365,5.696761551260622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15510519624.597015,11592565628.062138,16265146368.0,11567595520.0,16410984448,19327291392
run_11_repetition_18,DONE,hourglass_sum,efficient,395855,7966.277648925781,23.87924487313839,7.413991631161083,23.220115428019053,22.009044832171817,5.020198000561107,1.6383596627399175,23.6697885704763,15.982811469020266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8529856358.9171715,3142794935.078788,8871505920.0,3160963072.0,9140256768,3185577984
run_6_repetition_17,DONE,array_manipulation,human,605321,8627.458435058594,11.08992848665674,4.046092553307288,3.8952837781146843,13.844037973884706,3.8248703940536153,3.1263870810139167,6.492425973398834,8.82233188874579,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15476518185.355799,11524640458.12752,16317489152.0,11608911872.0,16431710208,19327225856
run_17_repetition_13,DONE,median_array,efficient,1802,36.45111083984375,42.20665324818004,34.199566494334825,1.5367965698242188,1.5151515440507368,0.6269592371853915,1.0606060895052822,0.0,0.8874458833174272,5.0,13.793103218078612,0.0,0.0,0.0,0.0,0.0,0.0,1258906717.090909,3263431028.3636365,1268699136.0,3263324160.0,1344507904,3263963136
run_1_repetition_2,DONE,fibonacci_modified,basic,602779,11165.262268066406,0.8993370241096815,0.37230998044308244,0.3101240859256332,41.669951262027915,0.2793684138631536,0.41036244631604635,0.23742508041834942,58.39327688096925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1488869831.2621102,3234008097.2952886,1523243008.0,3232116736.0,1637818368,3261919232
run_14_repetition_8,DONE,largest_rectangle,efficient,237558,4775.826721191406,94.80418878287402,1.759285853829476,0.5065007847432232,0.44628353215146205,2.44040006664844,2.6105038099072377,0.29676108484613084,0.13356562037744674,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940590392.195122,3204568800.349874,1943728128.0,3204669440.0,2136129536,3211997184
run_16_repetition_13,DONE,median_array,basic,1802,34.98626708984375,1.5367965698242188,1.9480519728227095,1.9696969985961914,0.6269592371853915,0.6269592371853915,0.6493506865067915,1.2121212699196555,76.38453522595492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1408919738.1818182,3197415796.3636365,1426247680.0,3197243392.0,1483784192,3197669376
run_10_repetition_5,DONE,hourglass_sum,basic,224765,4518.4246826171875,88.60656084781223,1.4850985967848036,0.5118483043246799,0.25652519353230796,9.031233642578124,2.7659665586683486,0.2260509842766656,0.22818662685818142,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8321119070.890667,3190303948.8,8925478912.0,3190054912.0,8949174272,3197026304
run_15_repetition_0,DONE,median_array,human,271792,5419.685729980469,50.34586634250248,0.6541145005646873,0.2654061604948605,27.743060859511882,3.7099445262376,0.41495282089009006,0.15703781422446755,19.13337944851202,57.894737243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527237318.7764707,3177568876.4235296,1532329984.0,3177414656.0,1589628928,3183566848
run_14_repetition_7,DONE,largest_rectangle,efficient,228756,4589.0294189453125,85.47796348338565,2.1554342278226493,0.3749715596827878,0.340233272235987,13.72234079369291,0.1507968003052291,0.183859806810404,0.2972675810734778,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2033381969.8305676,3169187652.1921396,2034569216.0,3169406976.0,2225393664,3171651584
run_11_repetition_24,DONE,hourglass_sum,efficient,382280,7653.463806152344,94.80300742936434,1.2921955094177853,0.4727770087609231,0.16642619176888565,5.290953593772825,0.3219979964040812,0.21097103571792028,0.29929807221041566,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8630198094.192469,3166206746.7782426,8991301632.0,3166273536.0,9000955904,3166785536
run_1_repetition_12,DONE,fibonacci_modified,basic,606585,11301.424865722656,1.0154902393417786,0.3648782411582235,32.76435205891625,0.2769293929734247,0.18936717624205235,0.2263288611120569,67.25516951520412,0.25994721647539903,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1702930636.5974283,3164350933.291131,1744056320.0,3163795456.0,1852026880,3165798400
run_10_repetition_14,DONE,hourglass_sum,basic,229761,4614.348388671875,30.076304746088773,1.384021695178488,26.711597559555717,0.7886786852712216,3.9869748886771825,0.9231044271717901,39.58922055368838,0.5320455559440281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8440939016.013913,3161776138.6852174,9053835264.0,3161731072.0,9199890432,3163652096
run_16_repetition_16,DONE,median_array,basic,1801,35.4554443359375,1.7316017150878906,2.597402746027166,0.8874458833174272,76.10389631444758,1.253918474370783,0.0,1.253918474370783,2.727272727272727,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1722610408.7272727,3123639389.090909,1747968000.0,3123466240.0,1795289088,3123847168
run_9_repetition_20,DONE,hourglass_sum,human,237774,4782.45751953125,96.1676460129874,1.4433826093914128,0.4901233188244475,0.3195641878272305,3.8101661794325885,0.32712765982171066,0.24607239050023696,0.34354870259260933,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640662047.838655,3119994422.211765,9223401472.0,3119439872.0,9235804160,3123417088
run_11_repetition_15,DONE,hourglass_sum,efficient,395090,7904.993469238281,89.57392504582039,1.2777518303046824,0.2134532040429984,0.36861655128146953,10.550898788911612,0.3358702681325225,0.3844724039317143,0.18979507926021993,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8871658315.65992,3118397603.757085,9219909632.0,3118399488.0,9232752640,3118776320
run_2_repetition_16,DONE,fibonacci_modified,efficient,600399,11071.864685058594,50.37045629440666,1.1160092076645305,12.912293299446894,0.19368807750094502,1.6881617844541577,13.835062338621277,22.05989695468956,0.15597512418631312,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916203529.20986,3117830661.116589,1944764416.0,3117838336.0,2051002368,3117928448
run_1_repetition_0,DONE,fibonacci_modified,basic,600976,11091.765014648438,0.8694230547760569,0.4273730735017139,0.27533132692740087,32.831112268482784,0.3726358650131352,0.18093781923494007,0.15917641247766784,67.31094935967799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1958328853.6386023,3117534448.2396007,1990692864.0,3117535232.0,2099040256,3117621248
run_11_repetition_6,DONE,hourglass_sum,efficient,387049,7745.833801269517,1.0671930037254145,0.4507924084328423,29.8451931407629,0.21144767881424958,0.2877761586145921,0.24574431284400058,70.15284207881975,0.25905826096692364,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8954653399.801653,3117372098.644628,9311150080.0,3117387776.0,9319157760,3117420544
run_11_repetition_7,DONE,hourglass_sum,efficient,382864,7658.036071777329,1.1905817593357892,0.5146181953171215,4.47387338942087,39.798535799917914,0.38624554477223527,0.2683105715261116,14.170812728448574,42.227306224783156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8982022538.627676,3117012665.8172326,9350758400.0,3117076480.0,9361604608,3117207552
run_9_repetition_21,DONE,hourglass_sum,human,241557,4837.9971923828125,1.076535269088051,0.9890288916178436,0.38705304992208805,23.993293814663062,0.25344942856466013,1.2389760758878772,0.35268314383659016,74.42125786780522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8780894252.04301,3116713399.5831265,9372758016.0,3116716032.0,9378930688,3116806144
run_8_repetition_1,DONE,array_manipulation,efficient,332805,5791.209411621094,8.402259177130622,2.866241310165451,23.168870542142486,12.788973057663835,1.3631503852638038,11.973059565312154,22.363526511836696,2.548677103082697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14140672653.145947,9655806295.17838,16312897536.0,11508183040.0,16422313984,13599662080
run_6_repetition_5,DONE,array_manipulation,human,653371,9075.75927734375,7.788209211654826,4.028500641600087,4.5631376679679985,9.973698344258384,3.142624094612488,4.768427187928666,4.825328096396192,12.64020999082922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15495611612.97337,11711118723.095194,16290443264.0,11918929920.0,16410828800,19326783488
run_7_repetition_6,DONE,array_manipulation,basic,260375,4682.808532714844,58.455632325419074,3.9493150535401984,12.005105268195878,7.301661422228868,8.48049571856296,5.01480412501513,1.5941096058462734,1.3217583606541385,73.68421173095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14501904132.518803,10031562164.1627,16322945024.0,11995746304.0,16454250496,19327340544
run_12_repetition_19,DONE,largest_rectangle,human,228736,4578.4864501953125,1.08533922053841,0.4654447830400092,0.3475520858598068,27.04076786624292,0.20549189471782034,0.4439383898239469,0.22254184947784292,72.8320839890226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1475805019.4445415,3556372744.7196507,1471135744.0,3555168256.0,1938329600,3575615488
run_9_repetition_10,DONE,hourglass_sum,human,237572,4749.7850341796875,74.35115868910908,1.0726439128712109,12.834894974358047,0.34312212016023036,8.904130124765048,0.25577745004498326,4.717868343334022,0.42557823407339185,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8243041096.558453,3532959213.4835997,8851554304.0,3532886016.0,8862228480,3543633920
run_8_repetition_10,DONE,array_manipulation,efficient,329413,5724.834411621094,33.588900225544435,2.023762984761914,3.2418718745986235,2.9184794330481187,9.318347416745807,6.24489145429389,3.017842639129139,25.181178044925616,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14199912003.106796,9971061131.184465,16295358464.0,11954292736.0,16411877376,13669326848
run_2_repetition_5,DONE,fibonacci_modified,efficient,606596,11261.319152832031,0.9326683375216772,0.623253760697855,14.725971550191545,0.2595970747771925,0.18981677614105757,2.6690163052675553,82.90065939608007,0.3260025247032399,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1464628904.30333,3597038944.137158,1502171136.0,3593838592.0,1627049984,3629490176
run_1_repetition_9,DONE,fibonacci_modified,basic,602781,11139.741333007783,0.9642778611293912,0.6962987175823128,4.860730350452618,46.668892933504424,0.2571069175388612,1.140733006622274,13.601469893920635,34.304329853146456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588499178.0862641,3552402444.910418,1620000768.0,3552419840.0,1730965504,3570245632
run_9_repetition_23,DONE,hourglass_sum,human,236966,4773.1141967772855,92.29630087801014,1.4775402340880937,0.4911112503900898,0.21597094278512474,7.675808784330474,0.18308148818313572,0.21440616546553665,0.40660883322936087,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8398130840.822934,3528875286.0168633,9000560640.0,3528826880.0,9005441024,3535380480
run_9_repetition_22,DONE,hourglass_sum,human,237558,4743.9124755859375,72.35620572047638,1.439800281701116,0.20086725626400884,0.3549492252885644,17.843409077874547,9.955574376929999,0.26680643604621856,0.33372290541486044,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8412814502.2169895,3517512797.8738437,9022455808.0,3517554688.0,9033371648,3522797568
run_3_repetition_9,DONE,closest_numbers,human,54756,1111.759765625,39.852401605085895,15.864453889673406,21.55279122179205,15.35714997551658,18.753684201674027,19.77226495396007,14.200853682431308,22.588707174821334,26.3157901763916,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,14819602744.785454,14042819252.596363,16371355648.0,17556910080.0,16446812160,19327344640
run_2_repetition_2,DONE,fibonacci_modified,efficient,605387,11107.008056640596,1.0325837614199964,0.5124879881301492,0.3992271061025518,61.8073507703725,0.3462919640706481,0.31588152827781774,0.2836680645433873,38.393687389532566,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1523864864.5602908,3688779175.1992073,1509609472.0,3701018624.0,1775886336,3737980928
run_4_repetition_3,DONE,closest_numbers,basic,89647,1757.818847656279,31.129199830161202,16.67461753845215,16.148402212990653,13.914935960769654,15.512513391706678,9.695569627549913,19.685273807313706,20.9971617603302,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15380752657.066668,15049323542.755556,16372838400.0,17069133824.0,16420691968,19319603200
run_17_repetition_11,DONE,median_array,efficient,1801,32.657531738252146,2.058244835246693,27.03164646842263,0.6269592371853915,1.9696969985961914,1.0598596659573642,53.181818355213515,1.081504691730846,0.6269592371853915,0.0,4.761904716491699,0.0,0.0,0.0,55.0,0.0,0.0,1287243589.8181818,3777625739.6363635,1296273408.0,3776958464.0,1385607168,3779055616
run_11_repetition_0,DONE,hourglass_sum,efficient,386251,7719.359924316406,70.67277053695781,1.2620006340631047,3.3297156801381713,0.37632489253768764,9.347418057252161,0.2733990050250699,17.456308402383304,0.3096275744230851,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8477966168.513457,3730711621.962733,8843276288.0,3728723968.0,8866770944,3772502016
run_15_repetition_23,DONE,median_array,human,265986,5269.6129150390625,92.79628772828742,1.1263740403055698,0.27211581129135715,0.46335597686710256,6.918107207604228,0.31992058427955405,0.1456057941170226,0.4935936214868329,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450797962.2900076,3704269733.9864764,1459875840.0,3704082432.0,1513070592,3713257472
run_12_repetition_18,DONE,largest_rectangle,human,233540,4666.233154296875,1.0331529037273266,0.5971915165107408,37.29267177345204,0.3870552012408463,0.3197871400720549,5.474936271550005,57.28816993670957,0.21408018686508296,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1619811924.5303679,3688212068.2976904,1616420864.0,3688091648.0,2103607296,3695693824
run_10_repetition_16,DONE,hourglass_sum,basic,230169,4596.36279296875,1.320534201959769,1.2418999208344355,0.43949539752470124,50.62497627072864,0.18888404137558407,5.742430332841145,0.33192491717636585,43.311821411467264,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8316348807.111111,3673564501.3333335,8959021056.0,3673411584.0,8973455360,3681013760
run_11_repetition_12,DONE,hourglass_sum,efficient,388659,7767.530151367217,1.29253290366734,0.5804241795108152,0.5484253962834676,77.52500464543394,0.27988391084435543,0.9672229339065865,0.22122857501967944,21.522910932454554,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8637246320.72428,3655100340.148148,8993718272.0,3654537216.0,9016172544,3666595840
run_9_repetition_3,DONE,hourglass_sum,human,239364,4763.533996582031,1.1498511140055967,0.5647427836722245,9.619499502675561,0.2369598283592568,0.18542123955358847,0.570629502775673,90.26931895795768,0.1784652019780944,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8435057539.205342,3639052558.1035056,9038450688.0,3638808576.0,9048735744,3644837888
run_9_repetition_5,DONE,hourglass_sum,human,239163,4780.800048828125,22.188629814855435,0.8585858592015062,10.050654681005772,0.1589918805841814,4.6493712073081515,1.5721844280373583,62.90791249972338,0.3704137531239088,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8475472782.222222,3632969575.7259817,9069727744.0,3632517120.0,9072922624,3635138560
run_8_repetition_22,DONE,array_manipulation,efficient,332814,-256398.74523925784,16.962562505189364,3.9759022990504542,2.272548119943063,24.44543210966093,2.7273223307039647,18.186004373189565,4.0514733154136495,12.838910075064536,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14180270896.73994,10151679140.20901,16293277696.0,12140781568.0,16394993664,13876269056
run_9_repetition_18,DONE,hourglass_sum,human,240775,4884.263366699219,88.32622295553753,1.5499621676211535,0.527538619298658,0.22370713499077127,11.58486938951421,0.17289073200146687,0.3484248129658679,0.23439492546176516,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8204988776.312034,3843154062.7651453,8798720000.0,3843948544.0,8831655936,3858890752
run_5_repetition_1,DONE,closest_numbers,efficient,58831,1155.81494140625,18.10579367344444,9.321689979450122,8.051003079156619,19.668025806143476,9.481419071957871,11.793181050468135,12.715001657202437,15.305965276988777,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14817752230.054054,13248938150.054054,16335783936.0,15395493888.0,16432869376,18179665920
run_15_repetition_20,DONE,median_array,human,269176,5348.05279541016,22.12963212855055,0.6221347347222705,0.43723298039539,56.73510478528765,9.782088170692314,0.3110908732736385,0.34042134493832776,11.996355536785847,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1366392956.6740906,3842766460.293987,1372573696.0,3841937408.0,1441366016,3860811776
run_3_repetition_19,DONE,closest_numbers,human,72403,1474.6900634765625,34.89357055579992,18.068306525548298,13.570008805303862,24.45678040344196,12.059040332300276,41.451020789868906,32.29490113849482,19.777953786298262,15.000000953674316,0.0,0.0,4.761904716491699,0.0,31.57894515991211,14.285715103149414,0.0,15151305753.38843,15146149566.413223,16394907648.0,18015645696.0,16443580416,19327344640
run_15_repetition_11,DONE,median_array,human,271385,5348.866271972653,0.6134478620998287,0.47674260961114046,0.4964035108619656,35.36857775384794,0.38684624740757895,0.3641719084249505,0.22411682433688762,65.00205779672547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1572366028.34757,3733754591.952872,1577461760.0,3732140032.0,1640083456,3763073024
run_10_repetition_0,DONE,hourglass_sum,basic,224943,4513.132873535153,77.8433539770001,2.1355278110842932,0.49598583700813575,0.2121885599929105,19.8266168301313,1.8006673295375086,0.255016056301327,0.49535877200680556,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411266704.596803,3712235014.365897,9033793536.0,3711954944.0,9043509248,3719819264
run_0_repetition_3,DONE,fibonacci_modified,human,609020,10810.74560546875,0.8011014935222557,0.3141900542530129,0.4065833476963889,36.90775378560785,0.14056285018795622,0.2258740743001302,0.1514756421933229,63.14287502918337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3132588712.6489325,0.0,3151364096.0,0.0,3261898752,0
run_1_repetition_23,DONE,fibonacci_modified,basic,603826,11175.994079589844,38.149770959871184,1.0857313142860516,5.352360924098144,0.2753197981767127,2.8663395724970995,6.87517182334996,47.705791099058075,0.25712335405858316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755846287.6449156,3688033674.472342,1788874752.0,3688624128.0,1900023808,3704614912
run_4_repetition_23,DONE,closest_numbers,basic,101669,2003.518432617173,32.117611828862096,19.428928260953114,24.611745482577792,26.179050568278974,18.38963338949357,11.63542345699018,14.655784919828703,30.999065314856868,15.000000953674316,0.0,4.761904716491699,4.761904716491699,0.0,0.0,0.0,15.000000953674316,15500384485.343811,15657606612.746561,16380956672.0,17647173632.0,16436645888,19327344640
run_3_repetition_3,DONE,closest_numbers,human,112807,2272.0661010742188,27.794279150836235,26.15647487682579,23.001985817039962,29.21322768810576,39.60050443421423,28.73534996657245,23.457625827958097,24.138782992827153,9.090909004211426,4.761904716491699,0.0,5.0,20.0,3.4482758045196533,0.0,0.0,15616708839.98584,16472948141.536283,16403394560.0,18181644288.0,16440897536,19327344640
run_6_repetition_16,DONE,array_manipulation,human,672466,9392.728942871086,14.583550525520048,4.129720564898389,7.346711664665036,4.215955300390685,5.305352637911041,4.8073710426555225,7.195960777136345,4.590080279243057,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15473153191.519333,12184207227.202856,16245803008.0,12398198784.0,16398188544,19327344640
run_6_repetition_1,DONE,array_manipulation,human,670837,9347.638427734375,6.181153936903606,2.781426510643092,4.3273630710179845,7.950372095682398,4.120151247946933,5.304040115790916,5.274438441617189,16.046030474192484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15491533630.4353,12151185235.806797,16268732416.0,12388005888.0,16395411456,19327344640
run_12_repetition_24,DONE,largest_rectangle,human,227767,4576.1060791015625,91.43828351664962,1.84640765775714,0.5717223644256592,0.2749517315312436,7.598341764065257,0.8333641031332183,0.28729618892335057,0.20741246917791534,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456957174.1192982,4059198909.5298247,1457127424.0,4057094144.0,1907294208,4078845952
run_12_repetition_7,DONE,largest_rectangle,human,231739,4644.605712890625,1.159989503745375,0.5638311803340912,9.541004206394327,38.705011450011156,0.3652381081005623,0.3246036307565097,32.31446168114399,19.724210608827658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527068343.6137931,4035339112.1655173,1521475584.0,4034871296.0,1921179648,4046680064
run_17_repetition_18,DONE,median_array,efficient,1801,32.06402587890625,1.9264069470492275,1.7532468275590376,0.6269592371853915,2.1413643576882104,1.0598596659573642,77.08211135864258,0.8874458833174272,1.0401823737404563,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1369571700.3636363,4027264279.2727275,1385455616.0,4027277312.0,1449029632,4027367424
run_1_repetition_11,DONE,fibonacci_modified,basic,598191,11116.491088867188,69.88399161657973,1.113433691698825,7.591559330223795,0.24115865392375654,6.45281053928578,0.38460803111633385,17.12274287672435,0.26279529653158284,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628263001.184888,3988550637.170177,1608093696.0,4007858176.0,1907654656,4026732544
run_14_repetition_13,DONE,largest_rectangle,efficient,226958,4651.89819335936,48.22745284018382,1.4205196243776401,21.78634629367103,0.2147516515892996,6.739552373617467,0.3419089065471166,23.942034385573695,0.4905814956611311,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185880824.7887325,3912997577.915493,2185990144.0,3916054528.0,2381443072,3921899520
run_11_repetition_14,DONE,hourglass_sum,efficient,386263,7724.947265625,1.4694392135671455,0.5567531410458172,6.739686952367826,52.3371974508708,0.3085441559738254,0.21075887364136753,7.814347877759124,33.508311880794864,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8779558623.668737,3894800685.0517597,9141987328.0,3894652928.0,9158586368,3903909888
run_2_repetition_24,DONE,fibonacci_modified,efficient,596220,11043.970947265625,93.99439558779702,1.1601398611820533,0.252486525506471,0.25738944850564605,6.100450195829487,0.19285694483501406,0.3204857292930298,0.23021995745341836,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847147087.5223079,3875412886.542771,1875386368.0,3874750464.0,1988845568,3886424064
run_10_repetition_10,DONE,hourglass_sum,basic,222559,4542.206848144517,66.41867384319887,1.176392499163506,6.510523900095394,0.2543387173322202,6.722739611322619,0.16499957148005762,21.23426834770764,0.33129665068278835,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8631896847.166965,3867710039.324955,9237372928.0,3867664384.0,9246380032,3867901952
run_13_repetition_24,DONE,largest_rectangle,basic,228145,4579.371887207017,1.023753048033305,0.7145484475037263,0.3010810720106349,41.976295825270135,0.3396865812158,0.1818030176981109,0.19994162177037442,57.61737253160694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1946661850.3397548,3867549602.7460594,1936637952.0,3867570176.0,2423721984,3867586560
run_16_repetition_11,DONE,median_array,basic,1801,35.297607421875,1.9473055492747913,3.2683982849121094,1.0389610637318005,75.3748005953702,1.173020449551669,0.0,1.173020449551669,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1761993448.7272727,3867496448.0,1772806144.0,3867496448.0,1838350336,3867496448
run_3_repetition_4,DONE,closest_numbers,human,54644,1120.300659179673,31.304476027922195,18.167825782082296,29.11551630713723,17.95549437782981,19.138521140705457,15.29091470371593,37.36483772624623,17.85898686582392,17.39130401611328,4.761904716491699,4.761904716491699,0.0,0.0,0.0,31.57894515991211,0.0,14869286256.64,14227311463.33091,16376639488.0,17871638528.0,16436449280,19327344640
